age,box_ddpm,box_odpm,d_dpm,d_dpm_rank,dpm,dpm_rank,nba_id,o_dpm,o_dpm_rank,on_off_ddpm,on_off_odpm,player_name,season,team_name,tm_id
35.9,1.97,-0.55,2.06,24,1.16,74,2365,-0.91,246,2.09,-1.06,Chris Andersen,2014,Miami Heat,1610612748
33.6,0.42,1.03,1.04,77,0.89,87,2399,-0.15,160,1.12,-0.4,Mike Dunleavy,2014,Chicago Bulls,1610612741
32.6,0.3,-1.94,-0.43,289,-2.54,421,2400,-2.11,415,-0.55,-2.16,Drew Gooden,2014,Washington Wizards,1610612764
31.7,1.2,-1.16,2.47,15,1.83,47,2403,-0.64,212,2.65,-0.52,Nene,2014,Washington Wizards,1610612764
31.4,-0.61,-0.26,-0.9,391,-0.99,245,2405,-0.08,153,-0.94,-0.05,Amar'e Stoudemire,2014,New York Knicks,1610612752
34.2,-0.47,-0.47,-1.02,412,-1.99,363,2406,-0.97,257,-1.09,-1.06,Caron Butler,2014,Oklahoma City Thunder,1610612760
36,0.98,-3.48,0.22,174,-3.35,477,2408,-3.56,488,-0.18,-3.63,Melvin Ely,2014,New Orleans Pelicans,1610612740
34.2,-0.63,-2.72,0.62,116,-0.75,213,2419,-1.37,316,0.74,-1.15,Tayshaun Prince,2014,Memphis Grizzlies,1610612763
34.4,-0.3,-1.86,-0.65,340,-2.63,429,2422,-1.98,390,-0.69,-2.01,John Salmons,2014,Toronto Raptors,1610612761
33.4,-0.73,-0.86,-0.89,389,-1.46,302,2427,-0.57,202,-0.95,-0.41,Roger Mason Jr.,2014,Miami Heat,1610612748
32.4,-0.64,-1.7,-0.71,355,-3.05,466,2430,-2.34,440,-0.72,-2.46,Carlos Boozer,2014,Chicago Bulls,1610612741
34.2,0.44,0.44,0.18,181,0.23,120,2440,0.05,136,0.13,-0.06,Matt Barnes,2014,Los Angeles Clippers,1610612746
35,-0.62,-1.18,-1,407,-3.59,486,2446,-2.59,456,-1.07,-3.07,Rasual Butler,2014,Indiana Pacers,1610612754
34.1,0.14,-1.61,-0.13,228,-2.78,445,2449,-2.64,461,-0.18,-2.98,Luis Scola,2014,Indiana Pacers,1610612754
34.5,-0.51,-0.63,-1.02,412,-2.12,384,2457,-1.1,275,-1.23,-1.41,Jannero Pargo,2014,Charlotte Hornets,1610612766
33.9,1.28,-2.22,1.94,29,-0.69,207,2501,-2.63,459,2.08,-2.78,Reggie Evans,2014,Sacramento Kings,1610612758
29.5,1.05,6.33,0.99,83,8.11,1,2544,7.12,1,0.99,7.22,LeBron James,2014,Miami Heat,1610612748
29.9,-0.62,4.61,-0.91,393,2.9,25,2546,3.81,9,-0.94,3.68,Carmelo Anthony,2014,New York Knicks,1610612752
30.2,1.31,1.56,1.65,41,2.24,35,2547,0.59,88,1.68,0.43,Chris Bosh,2014,Miami Heat,1610612748
32.4,0.09,2.13,0.21,176,3.25,20,2548,3.04,14,0.22,3.18,Dwyane Wade,2014,Miami Heat,1610612748
32,1.01,-1.88,0.93,86,-1.31,282,2549,-2.24,430,0.91,-2.34,Chris Kaman,2014,Los Angeles Lakers,1610612747
33.3,0.33,-1.47,1.64,42,0.29,115,2550,-1.35,312,1.8,-1.33,Kirk Hinrich,2014,Chicago Bulls,1610612741
33.6,1.42,-1.09,2.88,9,2.78,27,2555,-0.1,157,3.13,0.19,Nick Collison,2014,Oklahoma City Thunder,1610612760
33.2,-1.37,-2.03,-1.31,438,-2.92,458,2557,-1.61,343,-1.3,-1.5,Luke Ridnour,2014,Charlotte Hornets,1610612766
33.8,1.38,-0.32,1.03,78,0.95,84,2561,-0.09,155,0.99,-0.04,David West,2014,Indiana Pacers,1610612754
32.2,0.55,0.44,0.44,134,-0.01,140,2564,-0.45,189,0.43,-0.62,Boris Diaw,2014,San Antonio Spurs,1610612759
29.6,-0.86,-1.87,-0.6,326,-1.83,347,2566,-1.23,290,-0.53,-0.97,Travis Outlaw,2014,Sacramento Kings,1610612758
31.6,0.16,0.2,-0.19,243,-0.24,157,2568,-0.05,150,-0.28,-0.15,Carlos Delfino,2014,Milwaukee Bucks,1610612749
29.6,-0.09,-3.99,2.26,21,-1.36,288,2570,-3.62,490,2.66,-3.52,Kendrick Perkins,2014,Oklahoma City Thunder,1610612760
31.4,-0.96,-0.98,-0.24,258,-0.8,216,2571,-0.56,200,-0.12,-0.43,Leandro Barbosa,2014,Phoenix Suns,1610612756
34.2,-0.13,0.31,-1.02,412,-2.63,429,2581,-1.61,343,-1.17,-2.14,Steve Blake,2014,Golden State Warriors,1610612744
32.8,-0.7,-1.07,-0.45,294,-1.44,299,2584,-0.99,259,-0.4,-0.96,Willie Green,2014,Los Angeles Clippers,1610612746
30.2,1.28,-1.61,0.48,126,-1.29,280,2585,-1.78,368,0.32,-1.83,Zaza Pachulia,2014,Milwaukee Bucks,1610612749
33.9,0.56,-1.07,0.25,171,-1.21,267,2586,-1.46,325,0.18,-1.59,Keith Bogans,2014,Boston Celtics,1610612738
34.2,0.19,-0.09,1.07,73,0.51,106,2588,-0.57,202,1.29,-0.76,Matt Bonner,2014,San Antonio Spurs,1610612759
31.4,-2.21,-1.03,-1.7,471,-2.2,389,2590,-0.5,193,-1.63,-0.37,Mo Williams,2014,Portland Trail Blazers,1610612757
33.7,-0.62,0.49,-0.36,278,-0.39,178,2592,-0.04,148,-0.28,-0.29,James Jones,2014,Miami Heat,1610612748
33.1,0.05,2.87,0.28,164,1.3,69,2594,1.02,62,0.31,0.59,Kyle Korver,2014,Atlanta Hawks,1610612737
34,-0.12,-2.64,0.45,132,-2.76,443,2617,-3.21,480,0.53,-3.34,Udonis Haslem,2014,Miami Heat,1610612748
31.3,-0.94,-3.73,-1.22,430,-4.81,493,2694,-3.59,489,-1.44,-3.4,Josh Powell,2014,Houston Rockets,1610612745
28.4,1.63,-0.24,2.02,25,2.94,24,2730,0.93,67,2.06,1.13,Dwight Howard,2014,Houston Rockets,1610612745
31.5,0.5,-1.48,1.43,57,-0.32,167,2731,-1.75,362,1.58,-1.82,Emeka Okafor,2014,Phoenix Suns,1610612756
30.9,-1.38,-1.06,-1.68,468,-2.95,461,2732,-1.27,298,-1.72,-1.33,Ben Gordon,2014,Charlotte Hornets,1610612766
28.7,0.23,-0.15,0.38,144,0.38,113,2733,0,142,0.41,0.07,Shaun Livingston,2014,Brooklyn Nets,1610612751
31.2,-0.29,2.49,-0.21,251,2.05,40,2734,2.26,24,-0.2,2.2,Devin Harris,2014,Dallas Mavericks,1610612742
30.5,0.6,-1.11,-0.02,213,-1.38,291,2735,-1.37,316,-0.2,-1.5,Josh Childress,2014,New Orleans Pelicans,1610612740
29,-0.24,0.25,0.3,159,0.88,88,2736,0.58,91,0.37,0.65,Luol Deng,2014,Cleveland Cavaliers,1610612739
30.3,1.67,1.02,2.41,18,3.65,17,2738,1.23,54,2.49,1.27,Andre Iguodala,2014,Golden State Warriors,1610612744
28,1.72,-1.97,1.86,36,-0.77,215,2740,-2.63,459,1.9,-2.91,Andris Biedrins,2014,Utah Jazz,1610612762
29.2,0.2,-1.14,0.22,174,-1.75,332,2743,-1.97,387,0.22,-2.35,Kris Humphries,2014,Boston Celtics,1610612738
29.3,0.04,1,-0.1,226,0.77,95,2744,0.87,71,-0.11,0.84,Al Jefferson,2014,Charlotte Hornets,1610612766
28.4,1.34,-1.21,0.5,124,0.23,120,2746,-0.27,175,0.4,-0.09,Josh Smith,2014,Detroit Pistons,1610612765
28.6,-1.1,1.58,-1.26,433,0.69,99,2747,1.95,30,-1.29,2.04,JR Smith,2014,New York Knicks,1610612752
28.4,0.46,0.04,-0.04,217,-0.22,155,2748,-0.19,164,-0.17,-0.28,Dorell Wright,2014,Portland Trail Blazers,1610612757
32.2,-1.23,1,-0.61,330,0.03,134,2749,0.65,85,-0.52,0.56,Jameer Nelson,2014,Orlando Magic,1610612753
32.3,1.02,-0.59,3.08,7,2,42,2754,-1.07,270,3.53,-1.25,Tony Allen,2014,Memphis Grizzlies,1610612763
31.2,-1.9,1.35,-1.7,471,0.26,117,2755,1.95,30,-1.67,2.11,Kevin Martin,2014,Minnesota Timberwolves,1610612750
29.9,-0.76,-0.15,-1.05,417,-1.8,341,2756,-0.75,228,-1.16,-1.11,Sasha Vujacic,2014,Los Angeles Clippers,1610612746
31.8,-0.88,-0.32,-0.84,380,-1.44,299,2757,-0.6,207,-0.83,-0.69,Beno Udrih,2014,Memphis Grizzlies,1610612763
31.5,1.57,-0.73,2.61,14,2.4,31,2760,-0.21,167,2.82,-0.03,Anderson Varejao,2014,Cleveland Cavaliers,1610612739
32.1,0.06,-0.95,0.1,195,-1.43,298,2767,-1.53,335,0.13,-2.02,Royal Ivey,2014,Oklahoma City Thunder,1610612760
28.9,0.41,1.16,1.43,57,1.99,43,2772,0.56,93,1.6,0.39,Trevor Ariza,2014,Washington Wizards,1610612764
29.4,3.61,-2.95,4.6,2,2.46,30,101106,-2.14,419,4.79,-1.89,Andrew Bogut,2014,Golden State Warriors,1610612744
27.8,-0.05,0.42,-0.74,363,-1.12,259,101107,-0.38,186,-0.86,-0.6,Marvin Williams,2014,Utah Jazz,1610612762
29,1.41,3.96,1.45,54,7.08,2,101108,5.63,4,1.46,5.99,Chris Paul,2014,Los Angeles Clippers,1610612746
29.8,-0.04,-0.16,0.16,185,1.05,76,101109,0.89,70,0.19,1.12,Raymond Felton,2014,New York Knicks,1610612752
27.4,-0.46,0.54,-0.56,313,-0.25,159,101110,0.31,115,-0.58,0.22,Martell Webster,2014,Washington Wizards,1610612764
29.6,-2.08,-0.56,-2.02,484,-3.01,465,101111,-0.99,259,-2,-1.18,Charlie Villanueva,2014,Detroit Pistons,1610612765
30.9,-0.45,0.64,0.76,102,1.72,54,101112,0.96,66,1.01,1.07,Channing Frye,2014,Phoenix Suns,1610612756
29.9,0.01,2.28,-0.44,291,2.51,29,101114,2.95,16,-0.5,3.09,Deron Williams,2014,Brooklyn Nets,1610612751
26.6,0.5,-1.03,-0.02,213,-1.52,311,101115,-1.49,329,-0.16,-1.68,Andrew Bynum,2014,Indiana Pacers,1610612754
31.1,-0.54,-0.75,-0.61,330,-1.25,275,101122,-0.64,212,-0.63,-0.6,Danny Granger,2014,Los Angeles Clippers,1610612746
28.2,-1.16,1.23,-1.13,426,-0.53,187,101123,0.6,87,-1.12,0.15,Gerald Green,2014,Phoenix Suns,1610612756
29.9,-0.79,1.07,-0.48,297,0.77,95,101126,1.25,52,-0.41,1.32,Nate Robinson,2014,Denver Nuggets,1610612743
30.5,-1.52,-0.79,-1.78,475,-2.92,458,101127,-1.14,279,-1.82,-1.23,Jarrett Jack,2014,Cleveland Cavaliers,1610612739
32.3,0.4,-1.08,0.08,200,-0.82,218,101128,-0.89,241,-0.01,-0.82,Francisco Garcia,2014,Houston Rockets,1610612745
31.2,0.57,-2.86,1.11,70,-1.56,316,101131,-2.68,463,1.27,-2.58,Jason Maxiell,2014,Orlando Magic,1610612753
27.6,2.51,-3.23,2.7,11,-0.66,202,101133,-3.36,485,2.82,-3.49,Ian Mahinmi,2014,Indiana Pacers,1610612754
31,0.44,-0.72,-0.08,223,0.48,109,101135,0.56,93,-0.16,0.87,David Lee,2014,Golden State Warriors,1610612744
29,-0.12,-0.69,-0.36,278,-2.09,377,101138,-1.73,360,-0.41,-2.13,Brandon Bass,2014,Boston Celtics,1610612738
27.1,0.56,1.86,0.41,139,1.75,53,101139,1.34,49,0.37,1.07,CJ Miles,2014,Cleveland Cavaliers,1610612739
26.9,0.32,0.04,-0.22,254,-0.04,143,101141,0.18,127,-0.39,0.26,Ersan Ilyasova,2014,Milwaukee Bucks,1610612749
31.3,2.39,-2,1.89,34,-0.64,201,101142,-2.53,453,1.72,-2.85,Ronny Turiaf,2014,Minnesota Timberwolves,1610612750
28.5,-1.3,1.61,-1.86,480,-0.28,163,101145,1.59,41,-1.94,1.58,Monta Ellis,2014,Dallas Mavericks,1610612742
27.5,-1.46,1.14,-2.4,490,-1.98,362,101150,0.41,105,-2.62,0.13,Lou Williams,2014,Atlanta Hawks,1610612737
27.7,0.81,0.35,0.33,155,0.51,106,101154,0.18,127,0.21,0.11,Andray Blatche,2014,Brooklyn Nets,1610612751
31.3,-0.25,-1.88,-0.19,243,-1.99,363,101155,-1.8,371,-0.17,-1.77,Ryan Gomes,2014,Oklahoma City Thunder,1610612760
27,2.07,0,2.25,22,3.15,22,101161,0.9,69,2.3,1.31,Amir Johnson,2014,Toronto Raptors,1610612761
30.2,1.05,-1.08,2.46,17,1.37,65,101162,-1.09,272,2.84,-1.09,Marcin Gortat,2014,Washington Wizards,1610612764
30.8,1.04,-2.35,0.98,84,-1.22,268,101179,-2.2,426,0.94,-2.05,Ronnie Price,2014,Orlando Magic,1610612753
32.6,-2.55,1.54,-2.96,492,-1.6,320,101181,1.35,47,-3.03,1.3,Jose Calderon,2014,Dallas Mavericks,1610612742
30.4,0.06,-2.35,0.36,150,-1.79,339,101183,-2.15,422,1.26,-1.18,Shavlik Randolph,2014,Phoenix Suns,1610612756
31.6,-0.27,-0.79,-0.45,294,-1.35,287,101187,-0.9,243,-0.56,-1.02,Alan Anderson,2014,Brooklyn Nets,1610612751
31.3,-1.34,-0.22,-1.44,452,-2.06,373,101198,-0.62,210,-1.49,-0.94,Will Bynum,2014,Detroit Pistons,1610612765
30.9,1.39,-1.64,1.58,45,-0.24,157,101236,-1.82,373,1.63,-1.89,Chuck Hayes,2014,Toronto Raptors,1610612761
31.4,-1.14,-1.72,-1.33,440,-3.1,467,101249,-1.77,365,-1.55,-1.87,John Lucas III,2014,Utah Jazz,1610612762
28.5,-0.77,-0.69,-1.01,409,-2.1,380,200745,-1.1,275,-1.06,-1.24,Andrea Bargnani,2014,New York Knicks,1610612752
28.8,1.17,1.41,2.47,15,5.35,5,200746,2.88,17,2.67,3.24,LaMarcus Aldridge,2014,Portland Trail Blazers,1610612757
30.6,-1.45,0.39,-1.45,454,-1.68,328,200751,-0.23,169,-1.45,-0.44,Randy Foye,2014,Denver Nuggets,1610612743
27.7,-0.19,1.5,-0.15,233,1.52,62,200752,1.67,38,-0.14,1.71,Rudy Gay,2014,Sacramento Kings,1610612758
29.9,-1.25,2.29,-1.97,483,0.17,124,200755,2.15,28,-2.16,2.08,JJ Redick,2014,Los Angeles Clippers,1610612746
29.4,0.14,-2.76,0.55,120,-2.02,367,200756,-2.58,455,0.93,-2.3,Hilton Armstrong,2014,Golden State Warriors,1610612744
30.1,0.18,-0.17,1.37,60,0.83,91,200757,-0.54,198,1.62,-0.67,Thabo Sefolosha,2014,Oklahoma City Thunder,1610612760
29.1,0.7,-1.61,0.66,112,-1.4,294,200758,-2.06,404,0.65,-2.24,Ronnie Brewer,2014,Chicago Bulls,1610612741
28,-0.34,-1.04,0.41,139,-0.38,175,200761,-0.79,232,0.94,-0.5,Shawne Williams,2014,Los Angeles Lakers,1610612747
28.1,-0.27,-0.09,0.25,171,-0.55,191,200765,-0.81,234,0.34,-0.99,Rajon Rondo,2014,Boston Celtics,1610612738
28.1,-0.27,2.61,0.82,98,3.07,23,200768,2.25,25,1.05,2.13,Kyle Lowry,2014,Toronto Raptors,1610612761
28.4,-0.55,-2.33,-0.57,319,-2.35,407,200769,-1.78,368,-0.57,-1.42,Shannon Brown,2014,New York Knicks,1610612752
27.4,-0.9,0.61,-0.71,355,-0.58,194,200770,0.13,131,-0.64,-0.13,Jordan Farmar,2014,Los Angeles Lakers,1610612747
27.3,-0.62,-3.09,-0.66,344,-3.54,484,200777,-2.88,469,-0.76,-2.01,Joel Freeland,2014,Portland Trail Blazers,1610612757
30.9,-0.82,0.65,-0.66,344,0.07,131,200779,0.73,78,-0.57,0.81,Steve Novak,2014,Toronto Raptors,1610612761
29.5,-0.37,-3.35,0.18,181,-2.84,452,200780,-3.02,475,0.71,-2.49,Solomon Jones,2014,Orlando Magic,1610612753
28.9,0.55,0.08,0.37,147,0.6,102,200782,0.23,123,0.25,0.39,P.J. Tucker,2014,Phoenix Suns,1610612756
29.2,2.99,1.18,2.35,20,3.52,19,200794,1.16,59,2.25,1.15,Paul Millsap,2014,Atlanta Hawks,1610612737
29.6,0.86,-2.87,1.07,73,-1.38,291,200797,-2.45,448,1.18,-2.05,Ryan Hollins,2014,Los Angeles Clippers,1610612746
31.4,1.32,-2.62,1.21,66,-1.28,279,200811,-2.48,450,1.13,-2.33,Lou Amundson,2014,Chicago Bulls,1610612741
29.8,-0.58,0.76,-1.47,456,-2.03,370,200826,-0.56,200,-1.74,-1.23,J.J. Barea,2014,Minnesota Timberwolves,1610612750
30.6,0.67,-1.86,0.72,104,-1.06,254,200839,-1.78,368,1.02,-0.94,Mike Harris,2014,Utah Jazz,1610612762
26.4,1.34,-2.07,0.9,92,-1,248,201141,-1.9,384,0.22,-1.47,Greg Oden,2014,Miami Heat,1610612748
25.7,-1.05,5.06,-0.25,262,6.39,3,201142,6.63,2,-0.14,6.97,Kevin Durant,2014,Oklahoma City Thunder,1610612760
27.9,1.73,1.54,1.48,52,2.24,35,201143,0.76,76,1.43,0.5,Al Horford,2014,Atlanta Hawks,1610612737
26.6,0.65,2.5,0.83,97,3.8,16,201144,2.97,15,0.86,3.11,Mike Conley,2014,Memphis Grizzlies,1610612763
27.6,-1.92,0.09,-1.66,465,-2.61,426,201145,-0.95,253,-1.61,-1.27,Jeff Green,2014,Boston Celtics,1610612738
28.1,0.28,0.32,0.95,85,1.71,56,201147,0.75,77,1.12,0.93,Corey Brewer,2014,Minnesota Timberwolves,1610612750
26.6,0.46,-0.36,-0.08,223,0.46,110,201148,0.53,98,-0.44,1.53,Brandan Wright,2014,Dallas Mavericks,1610612742
29.2,2.11,0.19,3.14,6,2.69,28,201149,-0.45,189,3.34,-0.66,Joakim Noah,2014,Chicago Bulls,1610612741
26,-0.24,-0.66,-0.42,287,-1.82,345,201150,-1.4,320,-0.46,-1.7,Spencer Hawes,2014,Cleveland Cavaliers,1610612739
25.8,-0.27,0.83,-0.13,228,-0.22,155,201152,-0.09,155,-0.11,-0.38,Thaddeus Young,2014,Philadelphia 76ers,1610612755
28,-2.06,-0.42,-2.27,487,-2.09,377,201155,0.17,129,-2.31,0.39,Rodney Stuckey,2014,Detroit Pistons,1610612765
28.9,-1.63,2.71,-1.53,458,0.96,81,201156,2.49,23,-1.5,2.39,Nick Young,2014,Los Angeles Lakers,1610612747
28.2,-1.58,0.86,-1.38,447,-0.83,219,201158,0.55,95,-1.32,0.4,Marco Belinelli,2014,San Antonio Spurs,1610612759
28.1,0.55,-2.04,0.43,136,-1.32,284,201160,-1.75,362,0.36,-1.48,Jason Smith,2014,New Orleans Pelicans,1610612740
28.8,-0.09,0.16,0.1,195,0.58,105,201162,0.48,100,0.14,0.6,Jared Dudley,2014,Los Angeles Clippers,1610612746
26.9,-0.62,-0.22,-0.57,319,-0.87,224,201163,-0.29,178,-0.56,-0.32,Wilson Chandler,2014,Denver Nuggets,1610612743
29.3,-1.71,-0.97,-1.7,471,-1.9,355,201166,-0.2,166,-1.7,0.2,Aaron Brooks,2014,Denver Nuggets,1610612743
28.5,-2.59,0.93,-2.16,486,-2.16,386,201167,0,142,-2.07,-0.34,Arron Afflalo,2014,Orlando Magic,1610612753
29.5,2.99,0.94,3.19,5,3.58,18,201168,0.39,106,3.29,-0.06,Tiago Splitter,2014,San Antonio Spurs,1610612759
30.6,-1.04,-1.41,-1.37,444,-3.26,475,201171,-1.89,383,-1.47,-2.13,Carl Landry,2014,Sacramento Kings,1610612758
28.4,0.7,-1.59,0.26,169,-1.9,355,201175,-2.16,423,0.14,-2.42,Glen Davis,2014,Los Angeles Clippers,1610612746
27.2,0.45,0.23,0.72,104,0.76,97,201177,0.04,138,0.84,-0.1,Josh McRoberts,2014,Charlotte Hornets,1610612766
29.3,2.15,-0.54,2.9,8,2.19,37,201188,-0.71,221,3.05,-0.77,Marc Gasol,2014,Memphis Grizzlies,1610612763
29.4,0.7,-3.24,0.71,107,-2.34,405,201189,-3.06,476,0.72,-2.81,Aaron Gray,2014,Sacramento Kings,1610612758
28,-2.29,0.6,-1.78,475,-1.06,254,201196,0.71,81,-1.65,0.76,Ramon Sessions,2014,Milwaukee Bucks,1610612749
31.7,0.57,-3.29,1.03,78,-2.13,385,201202,-3.16,479,1.23,-3.07,Joel Anthony,2014,Boston Celtics,1610612738
29.6,-0.51,-2.25,-0.49,300,-2.72,440,201203,-2.22,428,-0.14,-1.28,Mustafa Shakur,2014,Oklahoma City Thunder,1610612760
30.1,0.84,0.62,0.47,128,-0.2,153,201228,-0.67,215,0.35,-1.34,C.J. Watson,2014,Indiana Pacers,1610612754
28.9,0.12,0.88,0.54,122,0.82,92,201229,0.28,118,0.74,-0.2,Anthony Tolliver,2014,Charlotte Hornets,1610612766
25.4,-0.26,-0.8,-1.38,447,-2.21,391,201563,-0.83,238,-1.71,-0.85,Michael Beasley,2014,Miami Heat,1610612748
26.4,-1.51,0.1,-1.73,473,-2.97,462,201564,-1.24,292,-1.78,-1.71,O.J. Mayo,2014,Milwaukee Bucks,1610612749
25.6,-1.54,0.71,-0.82,377,0.23,120,201565,1.05,61,-0.63,1.19,Derrick Rose,2014,Chicago Bulls,1610612741
25.5,0.5,5.92,0.13,190,5.34,6,201566,5.22,5,0.06,5.01,Russell Westbrook,2014,Oklahoma City Thunder,1610612760
25.6,-0.85,5.23,-0.03,215,3.96,14,201567,3.99,7,0.18,3.46,Kevin Love,2014,Minnesota Timberwolves,1610612750
25.7,-0.25,1.84,0.28,164,2.01,41,201568,1.73,37,0.45,1.67,Danilo Gallinari,2014,Denver Nuggets,1610612743
25.3,-2.14,0.91,-2.29,488,-1.93,358,201569,0.36,110,-2.34,0.09,Eric Gordon,2014,New Orleans Pelicans,1610612740
26.5,-1.36,0.85,-1.82,478,-1.6,320,201571,0.23,123,-1.96,-0.07,D.J. Augustin,2014,Chicago Bulls,1610612741
26.1,1.7,1.13,1.02,80,2.4,31,201572,1.38,45,0.84,1.5,Brook Lopez,2014,Brooklyn Nets,1610612751
25.7,-1.04,-0.5,-1.38,447,-2.1,380,201573,-0.72,224,-1.52,-0.87,Jerryd Bayless,2014,Boston Celtics,1610612738
27.7,1.04,-2.61,1.46,53,0.71,98,201574,-0.75,228,1.57,0.02,Jason Thompson,2014,Sacramento Kings,1610612758
28.8,0.25,-0.43,-0.31,271,-1.2,266,201575,-0.89,241,-0.51,-1.18,Brandon Rush,2014,Utah Jazz,1610612762
24.8,1.44,-0.76,0.71,107,-0.51,185,201576,-1.22,289,0.14,-1.8,Anthony Randolph,2014,Denver Nuggets,1610612743
26.1,0.88,-0.1,1.62,44,1.78,52,201577,0.16,130,1.88,0.32,Robin Lopez,2014,Portland Trail Blazers,1610612757
26.7,-0.76,-1.75,-0.8,373,-3.42,482,201578,-2.61,458,-0.82,-3.27,Marreese Speights,2014,Golden State Warriors,1610612744
27.5,2.07,-2.9,3.57,3,1.6,59,201579,-1.97,387,3.91,-1.62,Roy Hibbert,2014,Indiana Pacers,1610612754
26.2,-0.74,-1.68,-0.57,319,-1.87,350,201580,-1.31,304,-0.5,-1.05,JaVale McGee,2014,Denver Nuggets,1610612743
25.6,-0.71,-1.65,-1.04,415,-2.58,424,201581,-1.54,337,-1.14,-1.49,JJ Hickson,2014,Denver Nuggets,1610612743
25.9,0.88,-1.32,0.81,99,-0.54,189,201582,-1.35,312,0.68,-1.46,Alexis Ajinca,2014,New Orleans Pelicans,1610612740
25.9,-1.05,3.27,-1.15,429,1.57,61,201583,2.72,19,-1.18,2.41,Ryan Anderson,2014,New Orleans Pelicans,1610612740
28.6,-0.52,0.64,0.4,141,0.36,114,201584,-0.04,148,0.63,-0.33,Courtney Lee,2014,Memphis Grizzlies,1610612763
25.2,0.88,-1.6,1.31,62,0,138,201585,-1.32,306,1.56,-1.04,Kosta Koufos,2014,Memphis Grizzlies,1610612763
24.7,2.27,-0.35,1.4,59,1.71,56,201586,0.31,115,1.18,0.59,Serge Ibaka,2014,Oklahoma City Thunder,1610612760
25.4,-0.29,1.29,-0.62,333,0.96,81,201587,1.58,42,-0.7,1.7,Nicolas Batum,2014,Portland Trail Blazers,1610612757
28.1,-0.37,0.42,0.46,130,1.69,58,201588,1.23,54,0.65,1.53,George Hill,2014,Indiana Pacers,1610612754
26.1,0.15,-2.04,0.92,88,-0.6,197,201589,-1.53,335,1.32,-1.08,Darrell Arthur,2014,Denver Nuggets,1610612743
27.7,-0.01,-1.99,0.05,205,-1.76,335,201591,-1.81,372,0.13,-1.35,DJ White,2014,Charlotte Hornets,1610612766
28.3,-0.67,1.59,0.37,147,1.59,60,201593,1.21,57,0.92,0.88,Nikola Pekovic,2014,Minnesota Timberwolves,1610612750
28.1,0.5,0.08,0.7,109,0.96,81,201596,0.26,119,0.75,0.32,Mario Chalmers,2014,Miami Heat,1610612748
25.8,2.63,-0.58,2.01,26,1.82,48,201599,-0.19,164,1.84,-0.01,DeAndre Jordan,2014,Los Angeles Clippers,1610612746
27.8,2.79,-3.03,2.69,12,0.59,103,201600,-2.1,413,2.63,-1.31,Omer Asik,2014,Houston Rockets,1610612745
27.6,1.18,-2.4,0.69,110,-1.33,286,201601,-2.02,396,0.53,-1.81,Luc Mbah a Moute,2014,Minnesota Timberwolves,1610612750
27.3,0.07,0.73,-0.15,233,-0.1,147,201604,0.04,138,-0.3,-0.8,Chris Douglas-Roberts,2014,Charlotte Hornets,1610612766
27.9,-1,3.18,-0.38,282,2.83,26,201609,3.21,11,-0.2,3.23,Goran Dragic,2014,Phoenix Suns,1610612756
28.6,-0.8,0.29,-0.84,380,-0.3,164,201627,0.55,95,-0.86,0.7,Anthony Morrow,2014,New Orleans Pelicans,1610612740
28.7,-0.36,-1.53,-0.31,271,-1.8,341,201785,-1.49,329,0.05,-0.98,Othyus Jeffers,2014,Minnesota Timberwolves,1610612750
29.4,-0.24,0.42,-0.41,286,-0.59,196,201858,-0.17,161,-0.58,-1.13,Cartier Martin,2014,Atlanta Hawks,1610612737
28.5,1.08,-1.89,1.02,80,-1.41,295,201880,-2.43,446,0.96,-3.34,Greg Stiemsma,2014,New Orleans Pelicans,1610612740
25.2,-0.32,1.86,1.07,73,4.38,8,201933,3.31,10,1.44,3.95,Blake Griffin,2014,Los Angeles Clippers,1610612746
27.3,1.23,-3.15,1.29,63,-1.93,358,201934,-3.22,481,1.37,-3.36,Hasheem Thabeet,2014,Oklahoma City Thunder,1610612760
24.7,-1.91,4.95,-1.33,440,4.49,7,201935,5.82,3,-1.2,6.15,James Harden,2014,Houston Rockets,1610612745
24.6,-1.08,1.2,-1.36,443,-1.16,264,201936,0.2,125,-1.44,-0.26,Tyreke Evans,2014,New Orleans Pelicans,1610612740
23.5,1.99,1.46,1.89,34,3.23,21,201937,1.34,49,1.84,1.24,Ricky Rubio,2014,Minnesota Timberwolves,1610612750
26.1,0.04,5.36,0.88,94,5.8,4,201939,4.92,6,1.07,4.75,Stephen Curry,2014,Golden State Warriors,1610612744
26.7,-0.64,-0.7,-1.14,428,-2.3,399,201941,-1.16,283,-1.49,-1.68,Jordan Hill,2014,Los Angeles Lakers,1610612747
24.7,-1.86,0.46,-1.37,444,-0.54,189,201942,0.83,73,-1.25,0.98,DeMar DeRozan,2014,Toronto Raptors,1610612761
24.6,-2.25,2.18,-2.37,489,-1.13,262,201943,1.24,53,-2.4,0.88,Brandon Jennings,2014,Detroit Pistons,1610612765
26.4,0.1,-0.65,0.11,193,-0.73,211,201945,-0.83,238,0.11,-0.95,Gerald Henderson,2014,Charlotte Hornets,1610612766
28.5,0.9,-1.03,0.37,147,-0.95,235,201946,-1.32,306,0.12,-1.56,Tyler Hansbrough,2014,Toronto Raptors,1610612761
